datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,138636.41607666016,506675.95501708984,0.08621126240728483
2020-03-10 09:30:00-04:00,147237.44140625,760005.5680541992,0.06204015923805928
2020-03-11 09:30:00-04:00,201157.56805419922,760005.5680541992,0.36621205946642044
2020-03-12 09:30:00-04:00,185680.10604858398,760005.5680541992,-0.07694198212540049
2020-03-13 09:30:00-04:00,185680.10604858398,760005.5680541992,0.0
2020-03-14 09:30:00-04:00,185680.10604858398,760005.5680541992,0.0
2020-03-16 09:30:00-04:00,225083.2627105713,760005.5680541992,0.2122098995983841
2020-03-17 09:30:00-04:00,244271.81805419922,760005.5680541992,0.08525092053735683
2020-03-18 09:30:00-04:00,237722.81805419922,760005.5680541992,-0.026810297037814235
2020-03-19 09:30:00-04:00,230562.58071899414,760005.5680541992,-0.030120109604171774
2020-03-20 09:30:00-04:00,230562.58071899414,760005.5680541992,0.0
2020-03-21 09:30:00-04:00,230562.58071899414,760005.5680541992,0.0
2020-03-23 09:30:00-04:00,248266.7120513916,760005.5680541992,0.07678666363461195
2020-03-24 09:30:00-04:00,225454.3687133789,760005.5680541992,-0.09188643596041379
2020-03-25 09:30:00-04:00,215303.398727417,760005.5680541992,-0.04502449894358396
2020-03-26 09:30:00-04:00,207117.148727417,760005.5680541992,-0.038021926492503355
2020-03-27 09:30:00-04:00,207117.148727417,760005.5680541992,0.0
2020-03-28 09:30:00-04:00,207117.148727417,760005.5680541992,0.0
2020-03-30 09:30:00-04:00,191203.09338378906,760005.5680541992,-0.07683601015854136
2020-03-31 09:30:00-04:00,218665.23738098145,760005.5680541992,0.14362813650754847
2020-04-01 09:30:00-04:00,224755.79272460938,760005.5680541992,0.027853331496932476
2020-04-02 09:30:00-04:00,212596.50004577637,760005.5680541992,-0.0541000190982025
2020-04-03 09:30:00-04:00,212596.50004577637,760005.5680541992,0.0
2020-04-04 09:30:00-04:00,212596.50004577637,760005.5680541992,0.0
2020-04-06 09:30:00-04:00,161405.15670776367,760005.5680541992,-0.24079109170183965
2020-04-07 09:30:00-04:00,175048.90670776367,760005.5680541992,0.08453106628249207
2020-04-08 09:30:00-04:00,154048.45736694336,760005.5680541992,-0.11996904028586497
2020-04-09 09:30:00-04:00,154048.45736694336,760005.5680541992,0.0
2020-04-10 09:30:00-04:00,154048.45736694336,760005.5680541992,0.0
2020-04-13 09:30:00-04:00,146626.20407104492,760005.5680541992,-0.04818128933429455
2020-04-14 09:30:00-04:00,158680.56701660156,1139890.5429077148,0.08221151888864231
2020-04-15 09:30:00-04:00,153095.31448364258,1139890.5429077148,-0.03519808781862144
2020-04-16 09:30:00-04:00,131072.22564697266,1139890.5429077148,-0.14385214146461012
2020-04-17 09:30:00-04:00,131072.22564697266,1139890.5429077148,0.0
2020-04-18 09:30:00-04:00,131072.22564697266,1139890.5429077148,0.0
2020-04-20 09:30:00-04:00,161649.95407104492,1139890.5429077148,0.2332891523977758
2020-04-21 09:30:00-04:00,155923.2713317871,1139890.5429077148,-0.03542644210551982
2020-04-22 09:30:00-04:00,148358.42742919922,1139890.5429077148,-0.04851645195726273
2020-04-23 09:30:00-04:00,147509.95407104492,1139890.5429077148,-0.0057190775937498994
2020-04-24 09:30:00-04:00,147509.95407104492,1139890.5429077148,0.0
2020-04-25 09:30:00-04:00,147509.95407104492,1139890.5429077148,0.0
2020-04-27 09:30:00-04:00,111134.88174438477,1139890.5429077148,-0.2465940183883516
2020-04-28 09:30:00-04:00,112133.48086547852,-458682.25674438477,0.008985469777081923
2020-04-29 09:30:00-04:00,112485.9065246582,-458682.25674438477,0.003142911969373996
2020-04-30 09:30:00-04:00,99954.7184753418,-458682.25674438477,-0.11140229417602132
2020-05-01 09:30:00-04:00,99954.7184753418,-458682.25674438477,0.0
2020-05-02 09:30:00-04:00,99954.7184753418,-458682.25674438477,0.0
2020-05-04 09:30:00-04:00,102558.89193725586,-458682.25674438477,0.026053532055682727
2020-05-05 09:30:00-04:00,105300.07998657227,-458682.25674438477,0.026727941356790685
2020-05-06 09:30:00-04:00,104732.24325561523,-458682.25674438477,-0.0053925574513280505
2020-05-07 09:30:00-04:00,111271.95608520508,-458682.25674438477,0.06244221097822433
2020-05-08 09:30:00-04:00,111271.95608520508,-458682.25674438477,0.0
2020-05-09 09:30:00-04:00,111271.95608520508,-458682.25674438477,0.0
2020-05-11 09:30:00-04:00,116558.57998657227,-458682.25674438477,0.04751083819645463
2020-05-12 09:30:00-04:00,101423.2184753418,-458682.25674438477,-0.12985197239854918
2020-05-13 09:30:00-04:00,87501.86715698242,-458682.25674438477,-0.1372600034551651
2020-05-14 09:30:00-04:00,94198.19369506836,-458682.25674438477,0.076527813127375
2020-05-15 09:30:00-04:00,94198.19369506836,-458682.25674438477,0.0
2020-05-16 09:30:00-04:00,94198.19369506836,-458682.25674438477,0.0
2020-05-18 09:30:00-04:00,117655.05520629883,-458682.25674438477,0.24901604363203966
2020-05-19 09:30:00-04:00,120533.31759643555,-458682.25674438477,0.024463567545737197
2020-05-20 09:30:00-04:00,122432.57998657227,-458682.25674438477,0.0157571568426893
2020-05-21 09:30:00-04:00,118085.81759643555,-458682.25674438477,-0.03550331448225175
2020-05-22 09:30:00-04:00,118085.81759643555,-458682.25674438477,0.0
2020-05-23 09:30:00-04:00,118085.81759643555,-458682.25674438477,0.0
2020-05-26 09:30:00-04:00,132868.69369506836,-458682.25674438477,0.12518756612376647
2020-05-27 09:30:00-04:00,137822.43130493164,-458682.25674438477,0.037282955616558144
2020-05-28 09:30:00-04:00,133534.4065246582,-458682.25674438477,-0.031112676939983763
2020-05-29 09:30:00-04:00,133534.4065246582,-458682.25674438477,0.0
2020-05-30 09:30:00-04:00,133534.4065246582,-458682.25674438477,0.0
2020-06-01 09:30:00-04:00,141542.61935424805,-458682.25674438477,0.05997115678281051
2020-06-02 09:30:00-04:00,148767.64413452148,-458682.25674438477,0.05104487124256818
2020-06-03 09:30:00-04:00,150471.0945739746,-458682.25674438477,0.011450409458072741
2020-06-04 09:30:00-04:00,162454.1047668457,-458682.25674438477,0.07963662540502092
2020-06-05 09:30:00-04:00,162454.1047668457,-458682.25674438477,0.0
2020-06-06 09:30:00-04:00,162454.1047668457,-458682.25674438477,0.0
2020-06-08 09:30:00-04:00,168465.11935424805,-458682.25674438477,0.03700130936075374
2020-06-09 09:30:00-04:00,170658.12954711914,-458682.25674438477,0.013017592017132262
2020-06-10 09:30:00-04:00,151156.4065246582,-458682.25674438477,-0.11427362455110268
2020-06-11 09:30:00-04:00,144851.64413452148,-458682.25674438477,-0.041710189697505284
2020-06-12 09:30:00-04:00,144851.64413452148,-458682.25674438477,0.0
2020-06-13 09:30:00-04:00,144851.64413452148,-458682.25674438477,0.0
2020-06-15 09:30:00-04:00,159027.6047668457,-458682.25674438477,0.09786537610273327
2020-06-16 09:30:00-04:00,156266.81759643555,-458682.25674438477,-0.01736042729473175
2020-06-17 09:30:00-04:00,148317.34237670898,-458682.25674438477,-0.050871166009513025
2020-06-18 09:30:00-04:00,156462.62954711914,-458682.25674438477,0.05491796872763577
2020-06-19 09:30:00-04:00,156462.62954711914,-458682.25674438477,0.0
2020-06-20 09:30:00-04:00,156462.62954711914,-458682.25674438477,0.0
2020-06-22 09:30:00-04:00,155131.14413452148,-458682.25674438477,-0.008509926085555675
2020-06-23 09:30:00-04:00,147984.45608520508,-458682.25674438477,-0.04606868652447493
2020-06-24 09:30:00-04:00,135512.00564575195,-458682.25674438477,-0.08428216563685487
2020-06-25 09:30:00-04:00,140779.0304260254,-458682.25674438477,0.03886758782127542
2020-06-26 09:30:00-04:00,140779.0304260254,-458682.25674438477,0.0
2020-06-27 09:30:00-04:00,140779.0304260254,-458682.25674438477,0.0
2020-06-29 09:30:00-04:00,136530.14413452148,-458682.25674438477,-0.030181244171421873
2020-06-30 09:30:00-04:00,147455.81759643555,-458682.25674438477,0.08002389165537771
2020-07-01 09:30:00-04:00,156599.64413452148,-458682.25674438477,0.06201061909345085
2020-07-02 09:30:00-04:00,156599.64413452148,-458682.25674438477,0.0
2020-07-03 09:30:00-04:00,156599.64413452148,-458682.25674438477,0.0
2020-07-06 09:30:00-04:00,158831.7928161621,-458682.25674438477,0.01425385539013857
2020-07-07 09:30:00-04:00,157324.0945739746,-458682.25674438477,-0.009492420978541527
2020-07-08 09:30:00-04:00,161690.45608520508,-458682.25674438477,0.02775392747725225
2020-07-09 09:30:00-04:00,156736.7184753418,-458682.25674438477,-0.030637167646140107
2020-07-10 09:30:00-04:00,156736.7184753418,-458682.25674438477,0.0
2020-07-11 09:30:00-04:00,156736.7184753418,-458682.25674438477,0.0
2020-07-13 09:30:00-04:00,154759.11935424805,-458682.25674438477,-0.012617331409837229
2020-07-14 09:30:00-04:00,172596.5304260254,-458682.25674438477,0.11525919213165725
2020-07-15 09:30:00-04:00,167466.57998657227,-458682.25674438477,-0.02972221067706693
2020-07-16 09:30:00-04:00,171558.7928161621,-458682.25674438477,0.024435996901100987
2020-07-17 09:30:00-04:00,171558.7928161621,-458682.25674438477,0.0
2020-07-18 09:30:00-04:00,171558.7928161621,-458682.25674438477,0.0
2020-07-20 09:30:00-04:00,180506.86715698242,-458682.25674438477,0.05215748020801736
2020-07-21 09:30:00-04:00,176923.69369506836,-458682.25674438477,-0.019850621299619897
2020-07-22 09:30:00-04:00,180546.00564575195,-458682.25674438477,0.02047386573856369
2020-07-23 09:30:00-04:00,169737.86715698242,-458682.25674438477,-0.059863625617816774
2020-07-24 09:30:00-04:00,169737.86715698242,-458682.25674438477,0.0
2020-07-25 09:30:00-04:00,169737.86715698242,-458682.25674438477,0.0
2020-07-27 09:30:00-04:00,172635.66891479492,-458682.25674438477,0.01707221733340414
2020-07-28 09:30:00-04:00,172028.69369506836,-458682.25674438477,-0.003515931693271024
2020-07-29 09:30:00-04:00,171597.93130493164,-458682.25674438477,-0.0025040147715140737
2020-07-30 09:30:00-04:00,179429.93130493164,-458682.25674438477,0.04564157586540163
2020-07-31 09:30:00-04:00,179429.93130493164,-458682.25674438477,0.0
2020-08-01 09:30:00-04:00,179429.93130493164,-458682.25674438477,0.0
2020-08-03 09:30:00-04:00,183267.5945739746,-458682.25674438477,0.02138808860446506
2020-08-04 09:30:00-04:00,190336.00564575195,-458682.25674438477,0.03856879929159662
2020-08-05 09:30:00-04:00,190355.6047668457,-458682.25674438477,0.00010297116947088902
2020-08-06 09:30:00-04:00,193879.98086547852,-458682.25674438477,0.018514695708327533
2020-08-07 09:30:00-04:00,193879.98086547852,-458682.25674438477,0.0
2020-08-08 09:30:00-04:00,193879.98086547852,-458682.25674438477,0.0
2020-08-10 09:30:00-04:00,200870.05520629883,-458682.25674438477,0.036053615796827865
2020-08-11 09:30:00-04:00,198109.26803588867,-458682.25674438477,-0.013744145027364874
2020-08-12 09:30:00-04:00,200400.0945739746,-458682.25674438477,0.011563449609389043
2020-08-13 09:30:00-04:00,200008.5304260254,-458682.25674438477,-0.0019539119918163816
2020-08-14 09:30:00-04:00,200008.5304260254,-458682.25674438477,0.0
2020-08-15 09:30:00-04:00,200008.5304260254,-458682.25674438477,0.0
2020-08-17 09:30:00-04:00,203787.45608520508,-458682.25674438477,0.018893822434125296
2020-08-18 09:30:00-04:00,205177.61935424805,-458682.25674438477,0.006821633165005725
2020-08-19 09:30:00-04:00,197952.5945739746,-458682.25674438477,-0.035213513067422375
2020-08-20 09:30:00-04:00,202965.12954711914,-458682.25674438477,0.02532189580001365
2020-08-21 09:30:00-04:00,202965.12954711914,-458682.25674438477,0.0
2020-08-22 09:30:00-04:00,202965.12954711914,-458682.25674438477,0.0
2020-08-24 09:30:00-04:00,213949.48086547852,-458682.25674438477,0.054119401410818835
2020-08-25 09:30:00-04:00,216357.84237670898,-458682.25674438477,0.011256683126727118
2020-08-26 09:30:00-04:00,223700.34237670898,-458682.25674438477,0.03393683316186746
2020-08-27 09:30:00-04:00,225521.26803588867,-458682.25674438477,0.00814002178017792
2020-08-28 09:30:00-04:00,225521.26803588867,-458682.25674438477,0.0
2020-08-29 09:30:00-04:00,225521.26803588867,-458682.25674438477,0.0
2020-08-31 09:30:00-04:00,227028.9065246582,-458682.25674438477,0.006685127757128484
2020-09-01 09:30:00-04:00,235761.62954711914,-458682.25674438477,0.038465247250408785
2020-09-02 09:30:00-04:00,238111.19369506836,-458682.25674438477,0.009965846234022635
2020-09-03 09:30:00-04:00,219040.2928161621,-458682.25674438477,-0.08009241641671394
2020-09-04 09:30:00-04:00,219040.2928161621,-458682.25674438477,0.0
2020-09-05 09:30:00-04:00,219040.2928161621,-458682.25674438477,0.0
2020-09-08 09:30:00-04:00,202240.61935424805,-458682.25674438477,-0.07669672664295524
2020-09-09 09:30:00-04:00,210601.31759643555,-458682.25674438477,0.04134035125526769
2020-09-10 09:30:00-04:00,198853.31759643555,-458682.25674438477,-0.05578312678229336
2020-09-11 09:30:00-04:00,198853.31759643555,-458682.25674438477,0.0
2020-09-12 09:30:00-04:00,198853.31759643555,-458682.25674438477,0.0
2020-09-14 09:30:00-04:00,209230.69369506836,-458682.25674438477,0.05218608481902853
2020-09-15 09:30:00-04:00,209994.34237670898,-458682.25674438477,0.003649792810769714
2020-09-16 09:30:00-04:00,194428.2184753418,-458682.25674438477,-0.07412639657426157
2020-09-17 09:30:00-04:00,197972.19369506836,-458682.25674438477,0.018227679333367997
2020-09-18 09:30:00-04:00,197972.19369506836,-458682.25674438477,0.0
2020-09-19 09:30:00-04:00,197972.19369506836,-458682.25674438477,0.0
2020-09-21 09:30:00-04:00,184657.81759643555,-458682.25674438477,-0.06725376857287657
2020-09-22 09:30:00-04:00,189219.93130493164,-458682.25674438477,0.024705770748717937
2020-09-23 09:30:00-04:00,170266.50564575195,-458682.25674438477,-0.10016611637299389
2020-09-24 09:30:00-04:00,172929.35696411133,-458682.25674438477,0.015639313840736024
2020-09-25 09:30:00-04:00,172929.35696411133,-458682.25674438477,0.0
2020-09-26 09:30:00-04:00,172929.35696411133,-458682.25674438477,0.0
2020-09-28 09:30:00-04:00,195231.00564575195,-458682.25674438477,0.12896392534593737
2020-09-29 09:30:00-04:00,193507.95608520508,-458682.25674438477,-0.008825696281426487
2020-09-30 09:30:00-04:00,202514.76803588867,-458682.25674438477,0.04654491801214489
2020-10-01 09:30:00-04:00,190786.36715698242,-458682.25674438477,-0.057913805460487744
2020-10-02 09:30:00-04:00,190786.36715698242,-458682.25674438477,0.0
2020-10-03 09:30:00-04:00,190786.36715698242,-458682.25674438477,0.0
2020-10-05 09:30:00-04:00,206861.5304260254,-458682.25674438477,0.08425740008884408
2020-10-06 09:30:00-04:00,203356.69369506836,-458682.25674438477,-0.016942912119710773
2020-10-07 09:30:00-04:00,212618.05520629883,-458682.25674438477,0.045542447327147295
2020-10-08 09:30:00-04:00,217924.2184753418,-458682.25674438477,0.024956315510902938
2020-10-09 09:30:00-04:00,217924.2184753418,-458682.25674438477,0.0
2020-10-10 09:30:00-04:00,217924.2184753418,-458682.25674438477,0.0
2020-10-12 09:30:00-04:00,231081.98086547852,-458682.25674438477,0.06037769680759708
2020-10-13 09:30:00-04:00,228086.24325561523,-458682.25674438477,-0.012963960230231941
2020-10-14 09:30:00-04:00,214301.9065246582,-458682.25674438477,-0.060434757196246136
2020-10-15 09:30:00-04:00,224581.4065246582,-458682.25674438477,0.04796737540371443
2020-10-16 09:30:00-04:00,224581.4065246582,-458682.25674438477,0.0
2020-10-17 09:30:00-04:00,224581.4065246582,-458682.25674438477,0.0
2020-10-19 09:30:00-04:00,213812.4065246582,-458682.25674438477,-0.04795143180661132
2020-10-20 09:30:00-04:00,213557.85696411133,-458682.25674438477,-0.0011905275502219759
2020-10-21 09:30:00-04:00,212833.4065246582,-458682.25674438477,-0.003392291202729547
2020-10-22 09:30:00-04:00,218648.66891479492,-458682.25674438477,0.027323071528543075
2020-10-23 09:30:00-04:00,218648.66891479492,-458682.25674438477,0.0
2020-10-24 09:30:00-04:00,218648.66891479492,-458682.25674438477,0.0
2020-10-26 09:30:00-04:00,206567.84237670898,-458682.25674438477,-0.05525222997261281
2020-10-27 09:30:00-04:00,191569.55520629883,-458682.25674438477,-0.07260707667681598
2020-10-28 09:30:00-04:00,181407.5304260254,-458682.25674438477,-0.053046136529001586
2020-10-29 09:30:00-04:00,184089.98086547852,-458682.25674438477,0.014786874795955418
2020-10-30 09:30:00-04:00,184089.98086547852,-458682.25674438477,0.0
2020-10-31 09:30:00-04:00,184089.98086547852,-458682.25674438477,0.0
2020-11-02 09:30:00-05:00,187849.36715698242,-458682.25674438477,0.02042146060219885
2020-11-03 09:30:00-05:00,194682.76803588867,-458682.25674438477,0.03637702368832407
2020-11-04 09:30:00-05:00,208721.5945739746,-458682.25674438477,0.07211129510701197
2020-11-05 09:30:00-05:00,225129.64413452148,-458682.25674438477,0.07861213207975748
2020-11-06 09:30:00-05:00,226480.66891479492,-458682.25674438477,0.006001096770117842
2020-11-07 09:30:00-05:00,226480.66891479492,-458682.25674438477,0.0
2020-11-09 09:30:00-05:00,253971.00564575195,-458682.25674438477,0.1213804995485035
2020-11-10 09:30:00-05:00,233451.14413452148,-458682.25674438477,-0.0807960792967537
2020-11-11 09:30:00-05:00,239148.93130493164,-458682.25674438477,0.02440676481382731
2020-11-12 09:30:00-05:00,237543.35696411133,-458682.25674438477,-0.0067137006720431325
2020-11-13 09:30:00-05:00,236936.38174438477,-458682.25674438477,-0.002555218666116077
2020-11-14 09:30:00-05:00,236936.38174438477,-458682.25674438477,0.0
2020-11-16 09:30:00-05:00,248116.6047668457,-458682.25674438477,0.04718660317233403
2020-11-17 09:30:00-05:00,246139.00564575195,-458682.25674438477,-0.007970442457698845
2020-11-18 09:30:00-05:00,247979.5304260254,-458682.25674438477,0.007477582740065047
2020-11-19 09:30:00-05:00,237582.55520629883,-458682.25674438477,-0.04192674775157734
2020-11-20 09:30:00-05:00,241302.74325561523,-458682.25674438477,0.015658506770777292
2020-11-21 09:30:00-05:00,241302.74325561523,-458682.25674438477,0.0
2020-11-23 09:30:00-05:00,240871.98086547852,-458682.25674438477,-0.0017851533071068237
2020-11-24 09:30:00-05:00,246608.9065246582,-458682.25674438477,0.02381732254024027
2020-11-25 09:30:00-05:00,252326.2928161621,-458682.25674438477,0.023184021907709296
2020-11-26 09:30:00-05:00,252326.2928161621,-458682.25674438477,0.0
2020-11-27 09:30:00-05:00,253716.45608520508,-458682.25674438477,0.005509387283931577
2020-11-28 09:30:00-05:00,253716.45608520508,-458682.25674438477,0.0
2020-11-30 09:30:00-05:00,251738.85696411133,-458682.25674438477,-0.007794524453035967
2020-12-01 09:30:00-05:00,257103.81759643555,-458682.25674438477,0.02131161115540081
2020-12-02 09:30:00-05:00,255635.31759643555,-458682.25674438477,-0.00571170048631886
2020-12-03 09:30:00-05:00,259277.16891479492,-458682.25674438477,0.014246276111615552
2020-12-04 09:30:00-05:00,260530.31759643555,-458682.25674438477,0.0048332396056531834
2020-12-05 09:30:00-05:00,260530.31759643555,-458682.25674438477,0.0
2020-12-07 09:30:00-05:00,263858.88174438477,-458682.25674438477,0.012776110583433864
2020-12-08 09:30:00-05:00,261313.50564575195,-458682.25674438477,-0.009646732684551629
2020-12-09 09:30:00-05:00,267500.7928161621,-458682.25674438477,0.023677640216567708
2020-12-10 09:30:00-05:00,256712.19369506836,-458682.25674438477,-0.040331092134400226
2020-12-11 09:30:00-05:00,255791.93130493164,-458682.25674438477,-0.0035848020185197393
2020-12-12 09:30:00-05:00,255791.93130493164,-458682.25674438477,0.0
2020-12-14 09:30:00-05:00,263114.89193725586,-458682.25674438477,0.028628583376206773
2020-12-15 09:30:00-05:00,260686.93130493164,-458682.25674438477,-0.009227758316709855
2020-12-16 09:30:00-05:00,265425.31759643555,-458682.25674438477,0.01817653945207298
2020-12-17 09:30:00-05:00,269576.2680358887,-458682.25674438477,0.015638863982690765
2020-12-18 09:30:00-05:00,267677.00564575195,-458682.25674438477,-0.007045361982249365
2020-12-19 09:30:00-05:00,267677.00564575195,-458682.25674438477,0.0
2020-12-21 09:30:00-05:00,259022.64564575197,-455588.61674438475,-0.032331353898411797
2020-12-22 09:30:00-05:00,265366.5465246582,-455588.61674438475,0.0244916843586811
2020-12-23 09:30:00-05:00,265503.62086547853,-455588.61674438475,0.0005165471782917486
2020-12-24 09:30:00-05:00,265111.99696411134,-455588.61674438475,-0.0014750228267719212
2020-12-25 09:30:00-05:00,265111.99696411134,-455588.61674438475,0.0
2020-12-28 09:30:00-05:00,272278.2841345215,-455588.61674438475,0.02703116891153079
2020-12-29 09:30:00-05:00,276331.3584753418,-455588.61674438475,0.014885778914406123
2020-12-30 09:30:00-05:00,273453.0960852051,-455588.61674438475,-0.010415981761959792
2020-12-31 09:30:00-05:00,272356.62086547853,-455588.61674438475,-0.004009737813993941
2021-01-01 09:30:00-05:00,272356.62086547853,-455588.61674438475,0.0
2021-01-04 09:30:00-05:00,279268.3584753418,-455588.61674438475,0.025377527404693012
2021-01-05 09:30:00-05:00,265151.19520629884,-455588.61674438475,-0.05055052905425894
2021-01-06 09:30:00-05:00,268303.5465246582,-455588.61674438475,0.011888882174966975
2021-01-07 09:30:00-05:00,280815.19520629884,-455588.61674438475,0.046632438682620014
2021-01-08 09:30:00-05:00,289606.5960852051,-455588.61674438475,0.03130671355746162
2021-01-09 09:30:00-05:00,289606.5960852051,-455588.61674438475,0.0
2021-01-11 09:30:00-05:00,284241.69520629884,-455588.61674438475,-0.018524788286686134
2021-01-12 09:30:00-05:00,286278.0319372559,-455588.61674438475,0.007164102822701857
2021-01-13 09:30:00-05:00,285886.4080358887,-455588.61674438475,-0.0013679844685149378
2021-01-14 09:30:00-05:00,289606.5960852051,-455588.61674438475,0.013012818884517996
2021-01-15 09:30:00-05:00,282029.14564575197,-455588.61674438475,-0.026164633478250487
2021-01-16 09:30:00-05:00,282029.14564575197,-455588.61674438475,0.0
2021-01-19 09:30:00-05:00,285201.0960852051,-455588.61674438475,0.011246888800057864
2021-01-20 09:30:00-05:00,290624.7345739746,-455588.61674438475,0.01901689216211566
2021-01-21 09:30:00-05:00,297242.7841345215,-455588.61674438475,0.022771804231488613
2021-01-22 09:30:00-05:00,292856.88325561525,-455588.61674438475,-0.01475528124821135
2021-01-23 09:30:00-05:00,292856.88325561525,-455588.61674438475,0.0
2021-01-25 09:30:00-05:00,295637.26954711915,-455588.61674438475,0.009494010386899676
2021-01-26 09:30:00-05:00,299044.1704260254,-455588.61674438475,0.011523922150022514
2021-01-27 09:30:00-05:00,288882.14564575197,-455588.61674438475,-0.033981684932350875
2021-01-28 09:30:00-05:00,281324.2345739746,-455588.61674438475,-0.026162610551381693
2021-01-29 09:30:00-05:00,279894.9328161621,-455588.61674438475,-0.005080620800326563
2021-01-30 09:30:00-05:00,279894.9328161621,-455588.61674438475,0.0
2021-02-01 09:30:00-05:00,276155.14564575197,-455588.61674438475,-0.013361396481109122
2021-02-02 09:30:00-05:00,287766.07130493165,-455588.61674438475,0.04204493684891908
2021-02-03 09:30:00-05:00,293228.9080358887,-455588.61674438475,0.018983602570604496
2021-02-04 09:30:00-05:00,294247.0465246582,-455588.61674438475,0.0034721627399878496
2021-02-05 09:30:00-05:00,304507.00715698244,-455588.61674438475,0.03486852545676933
2021-02-06 09:30:00-05:00,304507.00715698244,-455588.61674438475,0.0
2021-02-08 09:30:00-05:00,306602.0217443848,-455588.61674438475,0.006880020945863929
2021-02-09 09:30:00-05:00,307267.7345739746,-455588.61674438475,0.002171260403967201
2021-02-10 09:30:00-05:00,312182.3336950684,-455588.61674438475,0.015994517380446105
2021-02-11 09:30:00-05:00,310459.2841345215,-455588.61674438475,-0.005519369210142178
2021-02-12 09:30:00-05:00,307737.69520629884,-455588.61674438475,-0.008766331262438198
